1704805500000,1.09050000,1.09050000,1.09010000,1.09020000,213960.30000000,1704805799999,233281.33422000,269,60790.50000000,66286.71627000,0
1704805800000,1.09020000,1.09060000,1.09010000,1.09050000,288430.70000000,1704806099999,314511.63639000,347,140587.90000000,153298.20894000,0
1704806100000,1.09060000,1.09060000,1.09020000,1.09020000,261196.50000000,1704806399999,284842.62478000,297,109309.00000000,119211.79259000,0
1704806400000,1.09030000,1.09030000,1.08960000,1.08980000,256535.70000000,1704806699999,279574.22406000,385,129958.20000000,141634.59208000,0
1704806700000,1.08970000,1.08980000,1.08930000,1.08940000,110359.70000000,1704806999999,120241.07780000,255,41036.90000000,44714.41516000,0
1704807000000,1.08940000,1.08990000,1.08930000,1.08980000,193496.30000000,1704807299999,210805.41294000,305,108840.20000000,118579.48468000,0
1704807300000,1.08990000,1.09080000,1.08980000,1.09080000,219435.60000000,1704807599999,239237.11295000,301,38168.20000000,41609.30973000,0
1704807600000,1.09070000,1.09080000,1.09040000,1.09040000,193877.80000000,1704807899999,211437.77067000,214,50403.20000000,54969.92451000,0
1704807900000,1.09050000,1.09070000,1.09030000,1.09060000,168829.10000000,1704808199999,184101.99006000,259,29742.70000000,32433.91792000,0
1704808200000,1.09070000,1.09070000,1.09030000,1.09070000,246076.80000000,1704808499999,268337.62347000,297,114821.60000000,125206.44069000,0
1704808500000,1.09060000,1.09080000,1.09050000,1.09080000,150760.40000000,1704808799999,164425.90772000,218,40691.80000000,44383.72220000,0
1704808800000,1.09070000,1.09140000,1.09070000,1.09130000,183090.20000000,1704809099999,199785.99974000,241,115559.40000000,126101.02060000,0
1704809100000,1.09130000,1.09140000,1.09070000,1.09110000,225989.50000000,1704809399999,246537.29712000,242,57333.20000000,62543.12143000,0
1704809400000,1.09090000,1.09120000,1.09090000,1.09090000,188999.80000000,1704809699999,206204.21128000,227,35564.90000000,38804.78263000,0
1704809700000,1.09090000,1.09120000,1.09090000,1.09110000,192249.10000000,1704809999999,209747.05425000,254,92257.80000000,100659.02241000,0
1704810000000,1.09110000,1.09110000,1.09100000,1.09100000,138132.70000000,1704810299999,150707.07692000,214,43012.20000000,46930.61142000,0
1704810300000,1.09100000,1.09140000,1.09100000,1.09130000,159475.40000000,1704810599999,174015.38337000,261,74999.20000000,81841.73530000,0
1704810600000,1.09130000,1.09170000,1.09130000,1.09160000,198136.60000000,1704810899999,216261.34685000,294,84891.50000000,92659.75982000,0
1704810900000,1.09170000,1.09190000,1.09160000,1.09180000,181923.90000000,1704811199999,198627.20032000,279,71872.50000000,78474.49473000,0
1704811200000,1.09180000,1.09190000,1.09150000,1.09150000,240303.40000000,1704811499999,262344.18252000,213,18616.80000000,20325.72622000,0
1704811500000,1.09150000,1.09160000,1.09140000,1.09150000,100098.40000000,1704811799999,109252.15675000,199,26684.10000000,29125.78924000,0
1704811800000,1.09150000,1.09190000,1.09140000,1.09170000,312232.60000000,1704812099999,340841.94562000,315,202371.40000000,220915.87372000,0
1704812100000,1.09170000,1.09180000,1.09170000,1.09170000,152909.70000000,1704812399999,166935.64779000,269,41283.00000000,45072.77940000,0
1704812400000,1.09170000,1.09180000,1.09160000,1.09160000,188536.90000000,1704812699999,205823.90163000,309,32584.00000000,35573.73627000,0
1704812700000,1.09160000,1.09170000,1.09130000,1.09130000,145635.60000000,1704812999999,158949.13019000,229,30249.50000000,33016.58305000,0
1704813000000,1.09130000,1.09140000,1.09130000,1.09130000,111912.90000000,1704813299999,122132.16418000,196,16164.10000000,17641.49874000,0
1704813300000,1.09130000,1.09150000,1.09130000,1.09150000,226580.30000000,1704813599999,247282.11943000,273,128692.70000000,140456.49005000,0
1704813600000,1.09150000,1.09150000,1.09110000,1.09110000,146469.10000000,1704813899999,159847.54084000,220,23737.70000000,25909.16335000,0
1704813900000,1.09110000,1.09110000,1.09050000,1.09050000,194042.40000000,1704814199999,211666.65555000,316,37914.90000000,41362.54916000,0
1704814200000,1.09060000,1.09060000,1.09010000,1.09020000,202522.70000000,1704814499999,220803.85604000,237,53538.00000000,58369.58186000,0
1704814500000,1.09030000,1.09030000,1.08990000,1.08990000,133951.60000000,1704814799999,146021.18306000,194,14397.90000000,15695.65436000,0
1704814800000,1.09000000,1.09000000,1.08930000,1.08930000,108174.00000000,1704815099999,117852.93459000,169,42082.20000000,45847.05508000,0
1704815100000,1.08930000,1.08930000,1.08900000,1.08910000,75236.20000000,1704815399999,81941.87832000,153,40940.80000000,44588.70854000,0
1704815400000,1.08900000,1.08900000,1.08880000,1.08880000,116047.80000000,1704815699999,126365.06879000,157,35166.20000000,38294.29844000,0
1704815700000,1.08880000,1.08890000,1.08840000,1.08870000,336410.50000000,1704815999999,366212.37908000,730,244830.90000000,266512.66379000,0
1704816000000,1.08880000,1.08880000,1.08870000,1.08870000,60518.50000000,1704816299999,65887.14273000,188,6517.80000000,7096.58064000,0
1704816300000,1.08880000,1.08880000,1.08830000,1.08840000,141980.90000000,1704816599999,154569.91219000,175,13819.90000000,15045.91656000,0
1704816600000,1.08830000,1.08840000,1.08830000,1.08840000,91082.80000000,1704816899999,99131.12515000,180,57139.10000000,62190.19644000,0
1704816900000,1.08840000,1.08910000,1.08830000,1.08910000,214888.60000000,1704817199999,233950.21381000,252,190999.90000000,207941.22780000,0
